date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:00:31	2473/2473	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:31%20GMT	https://ldsguarding.in/assets/icons/security-checks-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/security-checks-icon.png	(from https://ldsguarding.in/services/gunman)
22:00:32	2317/2317	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:32%20GMT	https://ldsguarding.in/assets/icons/emergency-response-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/emergency-response-icon.png	(from https://ldsguarding.in/services/gunman)
22:00:32	95027/95027	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:32%20GMT	https://ldsguarding.in/assets/img/banner/fire_safetry_banner.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/banner/fire_safetry_banner.jpg	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:33	136907/136907	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:32%20GMT	https://ldsguarding.in/assets/img/fire_safety-top.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/fire_safety-top.jpg	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:33	1689/1689	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:33%20GMT	https://ldsguarding.in/assets/icons/risk_assessment-2.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/risk_assessment-2.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:33	1059/1059	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:33%20GMT	https://ldsguarding.in/assets/icons/fire_safety_plans.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/fire_safety_plans.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:34	1194/1194	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:34%20GMT	https://ldsguarding.in/assets/icons/regulation.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/regulation.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:34	1194/1194	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:34%20GMT	https://ldsguarding.in/assets/icons/strategies.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/strategies.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:35	3021/3021	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:34%20GMT	https://ldsguarding.in/assets/icons/fire-risk-management.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/fire-risk-management.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:35	2255/2255	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:35%20GMT	https://ldsguarding.in/assets/icons/fire-compliance-assurance.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/fire-compliance-assurance.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:36	2230/2230	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:35%20GMT	https://ldsguarding.in/assets/icons/fire-enhanced-safety-measures.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/fire-enhanced-safety-measures.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:36	1701/1701	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:36%20GMT	https://ldsguarding.in/assets/icons/fire-early-detection-response.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/fire-early-detection-response.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:38	2567/2567	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:36%20GMT	https://ldsguarding.in/assets/icons/fire-prevention-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/fire-prevention-icon.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:38	460772/460772	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:36%20GMT	https://ldsguarding.in/assets/img/fire-safety-expert-responsibilities.png	D:/website/security%20gurd/ldsguarding.in/assets/img/fire-safety-expert-responsibilities.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:38	2390/2390	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:38%20GMT	https://ldsguarding.in/assets/icons/inspections-and-audits-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/inspections-and-audits-icon.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:39	2280/2280	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:38%20GMT	https://ldsguarding.in/assets/icons/emergency-planning-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/emergency-planning-icon.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:39	2621/2621	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:39%20GMT	https://ldsguarding.in/assets/icons/fire-equipment-maintenance-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/fire-equipment-maintenance-icon.png	(from https://ldsguarding.in/services/fire-safety-expert)
22:00:40	118614/118614	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:39%20GMT	https://ldsguarding.in/assets/img/banner/aso_banner.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/banner/aso_banner.jpg	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:40	129394/129394	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:39%20GMT	https://ldsguarding.in/assets/img/aso-top.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/aso-top.jpg	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:40	1700/1700	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:40%20GMT	https://ldsguarding.in/assets/icons/crime_prevention.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/crime_prevention.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:40	1503/1503	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:40%20GMT	https://ldsguarding.in/assets/icons/emergency.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/emergency.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:40	1518/1518	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:40%20GMT	https://ldsguarding.in/assets/icons/security_patrols.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/security_patrols.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:41	1415/1415	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:40%20GMT	https://ldsguarding.in/assets/icons/collaboration.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/collaboration.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:41	3021/3021	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:41%20GMT	https://ldsguarding.in/assets/icons/aso-risk-management.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/aso-risk-management.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:41	1621/1621	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:41%20GMT	https://ldsguarding.in/assets/icons/aso-confidence-peace-of-mind.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/aso-confidence-peace-of-mind.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:41	1982/1982	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:41%20GMT	https://ldsguarding.in/assets/icons/aso-professionalism-and-training.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/aso-professionalism-and-training.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:41	1685/1685	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:41%20GMT	https://ldsguarding.in/assets/icons/aso-versatility-adaptability.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/aso-versatility-adaptability.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:42	2879/2879	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:42%20GMT	https://ldsguarding.in/assets/icons/access-control-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/access-control-icon.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:42	527205/527205	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:42%20GMT	https://ldsguarding.in/assets/img/aso-responsibility.png	D:/website/security%20gurd/ldsguarding.in/assets/img/aso-responsibility.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:42	1924/1924	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:42%20GMT	https://ldsguarding.in/assets/icons/patrolling-and-inspections-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/patrolling-and-inspections-icon.png	(from https://ldsguarding.in/services/assistant-security-officer)
22:00:43	83593/83593	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:42%20GMT	https://ldsguarding.in/assets/img/banner/surveilance_banner.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/banner/surveilance_banner.jpg	(from https://ldsguarding.in/services/surveilliance-room)
22:00:43	121346/121346	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:43%20GMT	https://ldsguarding.in/assets/img/surveillance-top-compressed.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/surveillance-top-compressed.jpg	(from https://ldsguarding.in/services/surveilliance-room)
22:00:43	2476/2476	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:43%20GMT	https://ldsguarding.in/assets/icons/detection.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/detection.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:43	1143/1143	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:43%20GMT	https://ldsguarding.in/assets/icons/Monitoring.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/Monitoring.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:44	1087/1087	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:43%20GMT	https://ldsguarding.in/assets/icons/access_control.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/access_control.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:44	1086/1086	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:44%20GMT	https://ldsguarding.in/assets/icons/Compliance.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/Compliance.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:44	2446/2446	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:44%20GMT	https://ldsguarding.in/assets/icons/surveillance-centralized-monitoring.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/surveillance-centralized-monitoring.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:44	2255/2255	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:44%20GMT	https://ldsguarding.in/assets/icons/surveillance-situational-awareness.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/surveillance-situational-awareness.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:44	2235/2235	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:44%20GMT	https://ldsguarding.in/assets/icons/surveillance-quick-response.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/surveillance-quick-response.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:45	1939/1939	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:44%20GMT	https://ldsguarding.in/assets/icons/surveillance-24-7-monitoring.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/surveillance-24-7-monitoring.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:45	2188/2188	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:45%20GMT	https://ldsguarding.in/assets/icons/monitoring-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/monitoring-icon.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:45	512975/512975	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:45%20GMT	https://ldsguarding.in/assets/img/surveillance-room-operator-responsibility.png	D:/website/security%20gurd/ldsguarding.in/assets/img/surveillance-room-operator-responsibility.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:45	2040/2040	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:45%20GMT	https://ldsguarding.in/assets/icons/alertness-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/alertness-icon.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:46	2171/2171	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:45%20GMT	https://ldsguarding.in/assets/icons/incident-response-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/incident-response-icon.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:46	2620/2620	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:46%20GMT	https://ldsguarding.in/assets/icons/documentation-icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/documentation-icon.png	(from https://ldsguarding.in/services/surveilliance-room)
22:00:46	99833/99833	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:46%20GMT	https://ldsguarding.in/assets/img/banner/finance_banner-compressed.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/banner/finance_banner-compressed.jpg	(from https://ldsguarding.in/industries/banking-finance)
22:00:46	93057/93057	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:46%20GMT	https://ldsguarding.in/assets/img/fianance-top.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/fianance-top.jpg	(from https://ldsguarding.in/industries/banking-finance)
22:00:46	4150/4150	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:46%20GMT	https://ldsguarding.in/assets/icons/robbery.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/robbery.png	(from https://ldsguarding.in/industries/banking-finance)
22:00:47	1928/1928	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:46%20GMT	https://ldsguarding.in/assets/icons/cash_handling.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/cash_handling.png	(from https://ldsguarding.in/industries/banking-finance)
22:00:47	1829/1829	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:47%20GMT	https://ldsguarding.in/assets/icons/access_controls.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/access_controls.png	(from https://ldsguarding.in/industries/banking-finance)
22:00:47	1333/1333	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:47%20GMT	https://ldsguarding.in/assets/icons/well_trained.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/well_trained.png	(from https://ldsguarding.in/industries/banking-finance)
22:00:48	1172/1172	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:47%20GMT	https://ldsguarding.in/assets/icons/cost_effective.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/cost_effective.png	(from https://ldsguarding.in/industries/banking-finance)
22:00:48	1539/1539	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:48%20GMT	https://ldsguarding.in/assets/icons/client_satis.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/client_satis.png	(from https://ldsguarding.in/industries/banking-finance)
22:00:48	1617/1617	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:48%20GMT	https://ldsguarding.in/assets/icons/customized_icon.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/customized_icon.png	(from https://ldsguarding.in/industries/banking-finance)
22:00:49	57263/57263	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:48%20GMT	https://ldsguarding.in/assets/img/banner/healthcare_banner-compressed.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/banner/healthcare_banner-compressed.jpg	(from https://ldsguarding.in/industries/health-care)
22:00:49	92835/92835	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:49%20GMT	https://ldsguarding.in/assets/img/healthcare-top.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/healthcare-top.jpg	(from https://ldsguarding.in/industries/health-care)
22:00:49	1992/1992	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:49%20GMT	https://ldsguarding.in/assets/icons/enhanced_patient.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/enhanced_patient.png	(from https://ldsguarding.in/industries/health-care)
22:00:49	1578/1578	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:49%20GMT	https://ldsguarding.in/assets/icons/medication.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/medication.png	(from https://ldsguarding.in/industries/health-care)
22:00:49	2160/2160	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:49%20GMT	https://ldsguarding.in/assets/icons/high_stress.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/high_stress.png	(from https://ldsguarding.in/industries/health-care)
22:00:50	5970/5970	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:49%20GMT	https://ldsguarding.in/assets/img/industrial-clients/health-care/health-care-clients-list-001.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/health-care/health-care-clients-list-001.jpg	(from https://ldsguarding.in/industries/health-care)
22:00:50	19842/19842	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:50%20GMT	https://ldsguarding.in/assets/img/industrial-clients/health-care/health-care-clients-list-002.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/health-care/health-care-clients-list-002.jpg	(from https://ldsguarding.in/industries/health-care)
22:00:50	5379/5379	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:50%20GMT	https://ldsguarding.in/assets/img/industrial-clients/health-care/health-care-clients-list-003.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/health-care/health-care-clients-list-003.jpg	(from https://ldsguarding.in/industries/health-care)
22:00:50	4882/4882	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:50%20GMT	https://ldsguarding.in/assets/img/industrial-clients/health-care/health-care-clients-list-004.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/health-care/health-care-clients-list-004.jpg	(from https://ldsguarding.in/industries/health-care)
22:00:51	76114/76114	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:50%20GMT	https://ldsguarding.in/assets/img/banner/auto_banner-compressed.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/banner/auto_banner-compressed.jpg	(from https://ldsguarding.in/industries/automotive)
22:00:51	103713/103713	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:51%20GMT	https://ldsguarding.in/assets/img/auto-top-compressed.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/auto-top-compressed.jpg	(from https://ldsguarding.in/industries/automotive)
22:00:51	1825/1825	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:51%20GMT	https://ldsguarding.in/assets/icons/vehicle_protection.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/vehicle_protection.png	(from https://ldsguarding.in/industries/automotive)
22:00:51	1351/1351	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:51%20GMT	https://ldsguarding.in/assets/icons/inventory.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/inventory.png	(from https://ldsguarding.in/industries/automotive)
22:00:51	1439/1439	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:51%20GMT	https://ldsguarding.in/assets/icons/asset_management.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/asset_management.png	(from https://ldsguarding.in/industries/automotive)
22:00:52	5841/5841	---M--	200	added ('OK')	image/gif	date:Sat,%2001%20Feb%202025%2016:30:51%20GMT	https://ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-001.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-001.gif	(from https://ldsguarding.in/industries/automotive)
22:00:52	5744/5744	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:52%20GMT	https://ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-002.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-002.jpg	(from https://ldsguarding.in/industries/automotive)
22:00:52	8784/8784	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:52%20GMT	https://ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-003.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-003.jpg	(from https://ldsguarding.in/industries/automotive)
22:00:52	28905/28905	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:52%20GMT	https://ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-004.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-004.png	(from https://ldsguarding.in/industries/automotive)
22:00:52	3278/3278	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:52%20GMT	https://ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-005.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-005.jpg	(from https://ldsguarding.in/industries/automotive)
22:00:53	9258/9258	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:52%20GMT	https://ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-006.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-006.png	(from https://ldsguarding.in/industries/automotive)
22:00:53	6667/6667	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:53%20GMT	https://ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-007.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-007.jpg	(from https://ldsguarding.in/industries/automotive)
22:00:53	28342/28342	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:53%20GMT	https://ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-008.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-008.png	(from https://ldsguarding.in/industries/automotive)
22:00:53	45450/45450	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:53%20GMT	https://ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-009.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/automotive/automotive-clients-list-009.png	(from https://ldsguarding.in/industries/automotive)
22:00:54	60391/60391	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:53%20GMT	https://ldsguarding.in/assets/img/banner/education_banner-compressed.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/banner/education_banner-compressed.jpg	(from https://ldsguarding.in/industries/education)
22:00:54	100345/100345	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:54%20GMT	https://ldsguarding.in/assets/img/education-top-compressed.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/education-top-compressed.jpg	(from https://ldsguarding.in/industries/education)
22:00:54	1907/1907	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:54%20GMT	https://ldsguarding.in/assets/icons/reputation.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/reputation.png	(from https://ldsguarding.in/industries/education)
22:00:54	2281/2281	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:54%20GMT	https://ldsguarding.in/assets/icons/event_support.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/event_support.png	(from https://ldsguarding.in/industries/education)
22:00:54	2687/2687	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:54%20GMT	https://ldsguarding.in/assets/icons/student_safety.png	D:/website/security%20gurd/ldsguarding.in/assets/icons/student_safety.png	(from https://ldsguarding.in/industries/education)
22:00:55	16832/16832	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:54%20GMT	https://ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-001.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-001.png	(from https://ldsguarding.in/industries/education)
22:00:55	11349/11349	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:55%20GMT	https://ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-003.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-003.png	(from https://ldsguarding.in/industries/education)
22:00:55	6324/6324	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:55%20GMT	https://ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-004.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-004.jpg	(from https://ldsguarding.in/industries/education)
22:00:56	678337/678337	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:55%20GMT	https://ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-002.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-002.png	(from https://ldsguarding.in/industries/education)
22:00:56	24109/24109	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:55%20GMT	https://ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-005.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-005.jpg	(from https://ldsguarding.in/industries/education)
22:00:56	6614/6614	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2016:30:56%20GMT	https://ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-006.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-006.png	(from https://ldsguarding.in/industries/education)
22:00:56	11256/11256	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:56%20GMT	https://ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-007.png	D:/website/security%20gurd/ldsguarding.in/assets/img/industrial-clients/education/education-clients-list-007.jpg	(from https://ldsguarding.in/industries/education)
22:00:57	97285/97285	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:56%20GMT	https://ldsguarding.in/assets/img/banner/government_banner-compressed.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/banner/government_banner-compressed.jpg	(from https://ldsguarding.in/industries/government)
22:00:57	120943/120943	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2016:30:56%20GMT	https://ldsguarding.in/assets/img/governmnet-top-compressed.jpg	D:/website/security%20gurd/ldsguarding.in/assets/img/governmnet-top-compressed.jpg	(from https://ldsguarding.in/industries/government)
